element_type,osmid,amenity,gnis:county_name,name,lon,lat
way,819306094,parking,,,-106.340323579047,31.698637824212856
way,819306097,parking,,,-106.33986932368231,31.698999752577706
way,819895913,parking,,,-106.33792065081721,31.700119497653912
way,819895914,parking,,,-106.3385456,31.699729649999995
way,819895915,parking,,,-106.33885768928064,31.699897658260777
way,819895916,parking,,,-106.33877626985404,31.701029235900208
way,819895930,parking,,,-106.342432448111,31.69979416201265
way,819895948,parking,,,-106.3420576194784,31.70214186759044
way,819895965,parking,,,-106.34030390767292,31.702801107739266
way,819895976,parking,,,-106.3390128498244,31.689311877497406
way,819895977,parking,,,-106.33885582057484,31.688540617252958
way,819895978,parking,,,-106.33839911627423,31.6896687830235
way,820001966,parking,,,-106.29550347389053,31.694113174219538
way,820001989,parking,,,-106.2977530851725,31.69286485314683
way,820001992,parking,,,-106.29693739637634,31.690652988484068
way,820002014,parking,,,-106.29487095506248,31.69307001296386
way,820062982,parking,,,-106.27029264727041,31.713925770797818
way,820062989,parking,,,-106.26815515268743,31.714903503594638
way,820062990,parking,,,-106.26900473179397,31.716153678547624
way,820062991,parking,,,-106.26995928090642,31.716000841117122
way,820063016,parking,,,-106.27028026137063,31.714990465617955
way,820063018,parking,,,-106.28057132342825,31.713549105943375
way,820063019,parking,,,-106.2799112460736,31.71324094617521
way,820063070,parking,,,-106.25739692400852,31.728148896933764
way,820063071,parking,,,-106.25738967005925,31.729074261136912
way,829522672,parking,,,-106.58374209068289,31.88227641207477
way,829522673,parking,,,-106.58308399838042,31.882521678365613
way,829522674,parking,,,-106.58347377877794,31.881866754330257
way,829522675,parking,,,-106.58258920595766,31.881840945102606
way,829522676,restaurant,,Don Carbon,-106.58283459999998,31.88184825
way,829522680,parking,,,-106.58280755883034,31.881484031504986
way,829522681,parking,,,-106.58291128952719,31.880795328958232
way,829522682,parking,,,-106.5823142255261,31.880796029201047
way,829522683,parking,,,-106.58260435000001,31.8807333
way,829522684,parking,,,-106.5824685341396,31.880190317323713
way,829522685,parking,,,-106.58237531224205,31.879983195131313
way,829522686,parking,,,-106.58218627453023,31.879789977742313
way,829946741,fuel,,Alon,-106.32308425000001,31.798839799999996
way,831558520,fuel,,Speedway,-106.39181657572634,31.778969995895455
way,831558521,fast_food,,Subway,-106.39256105492652,31.777416826290853
way,837431880,parking,,,-106.47913200483347,31.759485789756216
way,846921091,fast_food,,Whataburger,-106.39498436982579,31.785699942783328
way,846921103,fast_food,,Chick-fil-A,-106.39488832038103,31.785254714671193
way,859956800,parking,,,-106.5738617841008,31.904252921433038
way,859956811,parking,,,-106.57215952888775,31.904435233102905
way,859956812,parking,,,-106.57327684777378,31.903322192350572
way,859956830,parking,,,-106.57457503235865,31.90071974430635
way,859956831,parking,,,-106.5743411902288,31.90226628255777
way,865484194,parking,,,-106.54322980406988,31.821002136145168
way,865484195,parking,,,-106.54132113483358,31.820402393915323
way,865484196,parking,,,-106.54350302674497,31.81983640786098
way,865484197,parking,,,-106.54300023206318,31.81944226464529
way,865484198,parking,,,-106.54239667127517,31.819787272528288
way,866430387,parking,,,-106.40634754024566,31.78908724656669
way,888251033,parking,,,-106.57687739390406,31.83057154530081
way,888255801,parking,,,-106.52381083183487,31.856729810826405
way,888267349,parking,,,-106.5599912714953,31.81926049765559
way,888267467,parking,,,-106.53749961068165,31.80801587360655
way,905705676,parking,,,-106.48359546590238,31.755655912825592
way,905705677,parking,,,-106.48326161179381,31.756062234380337
way,905711439,parking,,,-106.48042078129659,31.753988701342006
way,905711440,parking,,,-106.47968284733767,31.75364973886588
way,905711489,parking,,,-106.48591483024477,31.7561240780934
way,905711490,parking,,,-106.48571731023041,31.755234357720447
way,905711491,parking,,,-106.47993457012255,31.754473397035
way,905711492,parking,,,-106.47982498802637,31.754111039474182
way,905711493,parking,,,-106.47945242210665,31.750884682544566
way,905711494,parking,,,-106.48387638298088,31.74984196083215
way,905711495,parking,,,-106.47808062981373,31.75706771505497
way,905711496,parking,,,-106.4772991203759,31.757184748794206
way,905711497,parking,,,-106.4778900996773,31.755749484830933
way,905711498,parking,,,-106.47881813627099,31.755226524798292
way,905711523,parking,,,-106.48280175463078,31.751047510356546
way,905711524,parking,,,-106.48434069530845,31.750975429771476
way,905711525,parking,,,-106.48432249999998,31.75058125
way,905711526,parking,,,-106.4841540494546,31.750322389123994
way,905725143,parking,,,-106.47937535,31.7597783
way,905725147,parking,,,-106.47981606811403,31.75833526981881
way,905725148,parking,,,-106.47973277128825,31.7580303189362
way,905725157,parking,,,-106.47957798034518,31.751368452051402
way,905725158,parking,,,-106.48314822958027,31.75421770352381
way,905725159,parking,,,-106.48401530000001,31.754964400000002
way,905725161,parking,,,-106.48592035,31.7540462
way,905725185,parking,,,-106.47707820186339,31.754227040325095
way,905725186,parking,,,-106.47507704905105,31.757629582371873
way,905725187,parking,,,-106.4770090105389,31.75571714325067
way,905726727,parking,,,-106.47982470000001,31.759183950000004
way,905731167,parking,,,-106.398697237292,31.794751875362632
way,905731601,parking,,,-106.37633609682392,31.79414637503722
way,905731602,parking,,,-106.37710412759114,31.79404660463118
way,905731604,parking,,,-106.37930532945353,31.79242915161444
way,905731605,parking,,,-106.38056725000001,31.792403000000004
way,905731606,parking,,,-106.38275421296677,31.791923072374562
way,905755735,parking,,,-106.39905581374002,31.79789820538849
way,905755736,parking,,,-106.39754664223875,31.792945701187506
way,905764701,parking,,,-106.39922359414119,31.790875512248277
way,905764702,parking,,,-106.40062052846709,31.790556218184197
way,905764703,parking,,,-106.40131225411501,31.79247681706485
way,905764704,parking,,,-106.4010537064934,31.793026579649226
way,905764705,parking,,,-106.39999232470122,31.792080534118075
way,905764706,parking,,,-106.39973795,31.791976400000006
way,905764707,parking,,,-106.4002401092015,31.791970024485753
way,905764708,parking,,,-106.38647546479862,31.79157523785583
way,905764709,parking,,,-106.38591386814717,31.79146187716535
way,905764710,parking,,,-106.38620289282939,31.792271848488213
way,905764711,parking,,,-106.38757796837832,31.792008324533484
way,905764712,parking,,,-106.38284262213524,31.792606066136756
way,905766176,parking,,,-106.37816713975448,31.791180712557335
way,905766177,parking,,,-106.37782895265559,31.794261762667762
way,905766178,parking,,,-106.37666789999686,31.793594784064172
way,905766179,parking,,,-106.37629302992333,31.79337554795028
way,905766180,parking,,,-106.38440467037775,31.792472329972714
way,905766181,parking,,,-106.38687007794245,31.791322651691182
way,905766182,parking,,,-106.38695670282797,31.791683055806377
way,905768241,parking,,,-106.52446042477797,31.81859059893106
way,905768242,parking,,,-106.52251145,31.8142331
way,905768243,parking,,,-106.52428930525924,31.815014743392364
way,905768244,parking,,,-106.52339169578171,31.81576862401989
way,907937294,parking,,,-106.46556712647582,31.791718729604675
way,920938845,parking,,,-106.47475655384252,31.752300578805787
way,920939203,parking,,,-106.47469321471827,31.752101359594754
way,920940281,parking,,,-106.48170105901738,31.754594384226987
way,920940783,parking,,,-106.48532280167802,31.754138745790158
way,920942377,parking,,,-106.48603179512672,31.754364367071236
way,929529842,restaurant,,Peter Piper Pizza,-106.4367904506481,31.926234445501585
way,929529848,ice_cream,,Bahama Buck's,-106.43735694580401,31.926196770709286
way,929529849,fast_food,,Chipotle,-106.4390093464057,31.92467790937761
way,929529854,ice_cream,,Menchie's,-106.44001597513856,31.92455451883711
way,929529857,restaurant,,Chase The Taste,-106.4401921519042,31.924854369881196
way,929529859,fast_food,,Panda Express,-106.44063161773691,31.924268298715447
way,929529860,fast_food,,Wendy's,-106.43829378687137,31.925037423757633
way,929529861,cafe,,Starbucks,-106.44064422322934,31.924794430129197
way,929529865,fast_food,,Chick-fil-A,-106.43998747086891,31.923990305153897
way,929531941,fuel,,Circle K,-106.38837337517543,31.9288702018695
way,940866070,parking,,,-106.55873029815635,31.86310316694975
way,946498489,parking,,,-106.49534903402876,31.76907233595975
way,946498731,parking,,,-106.49530910453639,31.768921909970466
way,946499163,parking,,,-106.49544896058657,31.768536553856304
way,946500904,parking,,,-106.49603841664961,31.767706112112045
way,946506548,parking,,,-106.49601845407423,31.768373486348285
way,946507260,parking,,,-106.49895203658087,31.768751416390394
way,946508423,parking,,,-106.49514363367896,31.766781775584487
way,946510629,parking,,,-106.49503440909172,31.766530715171616
way,946514175,parking,,,-106.49410590898108,31.766360996852594
way,946514981,parking,,,-106.49071508586037,31.76480067575224
way,946515109,parking,,,-106.48951299751307,31.76478825311677
way,946515341,parking,,,-106.48925868158783,31.764655239570203
way,946515721,parking,,,-106.48922151289193,31.76524342756571
way,946516569,parking,,,-106.4907218813355,31.763915710705007
way,946516718,parking,,,-106.49111440779615,31.76373706937193
way,946516771,parking,,,-106.49168338706035,31.763527861990102
way,946516957,parking,,,-106.4915705379755,31.763378655551612
way,946517371,parking,,,-106.49156208075902,31.762636860734005
way,946517587,parking,,,-106.49229783729811,31.762107931696022
way,946517838,parking,,,-106.49214873907563,31.7650609446763
way,946519045,parking,,,-106.49244023847656,31.765265810621187
way,946519817,parking,,,-106.49060136361368,31.770711412634274
way,946519915,parking,,,-106.4888284290653,31.7709276602859
way,946520285,parking,,,-106.48890738902512,31.77049743300426
way,946520495,parking,,,-106.48810003523587,31.77017048870696
way,946520885,parking,,,-106.49656697463897,31.770341279691944
way,946521183,parking,,,-106.49681138715529,31.770246605218844
way,946521314,parking,,,-106.49617351524851,31.769896642909995
way,946521349,parking,,,-106.49600240153575,31.769695693245705
way,946521485,parking,,,-106.49660384831532,31.76902697200325
way,956118718,parking,,,-106.584723435881,31.90919661239155
way,956118719,parking,,,-106.5846307159819,31.909584512731143
way,956118720,parking,,,-106.58415530000002,31.90965665000001
way,961113889,fast_food,,Popeyes,-106.58677657873987,31.907191633604302
way,962102689,parking,,,-106.43502380261178,31.771077203653494
way,966057907,parking,,,-106.4816742361594,31.76068375781538
way,966057908,parking,,,-106.48308739882452,31.760653983083856
way,966057909,parking,,,-106.48226034975723,31.76113178325833
way,966057910,parking,,,-106.48253296691259,31.761503096344157
way,966057911,parking,,,-106.48290621556015,31.761264593222798
way,966058049,parking,,,-106.48038634690356,31.760637483096307
way,973271904,fuel,,Speedway,-106.35551006524855,31.76000438478343
way,973274295,fuel,,Speedway,-106.3928042,31.777664000000005
way,973274296,fuel,,Speedway,-106.3924384,31.77783955
way,973313842,parking,,,-106.56816624793673,31.878475067624954
way,973313843,parking,,,-106.56801310497706,31.879472674283
way,981070587,parking,,,-106.45796044750358,31.823665750023377
way,990196474,bar,,Last Round-Up Bar,-106.325372881798,31.99945789616973
way,990200400,fuel,,Sam's Club,-106.43971190353574,31.88229542815269
way,990205258,fast_food,,Arby's,-106.41861384188485,31.88498490175825
way,990205259,fast_food,,Long John Silver's,-106.41897347683197,31.884586897026963
way,990205260,restaurant,,Denny's,-106.41915984296394,31.884084351447516
way,990205261,ice_cream,,Baskin-Robbins,-106.41839716654219,31.884034247323036
way,990205264,fuel,,Shell,-106.4174062,31.886602250000003
way,990205269,fuel,,Valero,-106.40894261845138,31.899770957755923
way,990210984,fast_food,,McDonald's,-106.43797937220316,31.899198529966345
way,990210987,fuel,,Circle K,-106.44014182460967,31.89799644664091
way,990210992,restaurant,,Cicis,-106.4360208,31.89695845
way,990210994,restaurant,,Golden Corral,-106.43644176056242,31.897218850420074
way,990210996,fast_food,,Tacotote,-106.43584701601658,31.896480877905322
way,990210998,restaurant,,Denny's,-106.43509200807591,31.897950943026146
way,990210999,restaurant,,Applebee's,-106.4345156917408,31.89793948002829
way,990211000,restaurant,,The Shack Wings & Brews,-106.43375493554272,31.89796794689608
way,990217001,fuel,,Circle K,-106.43931920037652,31.921796157869238
way,990683145,fast_food,,Carl's Jr.,-106.4071183255687,31.938726153611967
way,990683146,fast_food,,Taco Bell,-106.4071107966279,31.938368778500365
way,990683148,fast_food,,Church's Chicken,-106.40882284999999,31.93832285
way,990683149,fast_food,,Subway,-106.4082803241123,31.938035885872655
way,990706513,fuel,,Alon,-106.44068952441411,31.913094347531818
way,990962720,car_wash,,Circle K,-106.59666519999999,31.886622399999993
way,990962721,fuel,,Circle K,-106.5965517,31.886296799999997
way,992323337,fuel,,Murphy USA,-106.34255757170436,31.751956769360696
way,993169856,fuel,,Rudy's,-106.58311208185317,31.883640771669075
way,993751831,car_rental,,Enterprise,-106.41942292769009,31.783264279553602
way,993759573,fast_food,,Blake's Lotaburger,-106.37636164438248,31.770259964058997
way,994032086,fuel,,Alon,-106.33600927133313,31.785281606217122
way,994032087,fast_food,,Frisco Burger,-106.3355790049795,31.78579265999433
way,994053270,fuel,,Chevron,-106.34820787552421,31.796428707252698
way,994053271,fast_food,,Dairy Queen,-106.3500039587794,31.796329276760172
way,994053272,car_wash,,Circle K,-106.34809021724679,31.79530667193271
way,994053273,fuel,,Circle K,-106.3471722889794,31.795574489506045
way,1013619117,restaurant,,Peter Piper Pizza,-106.3174349841319,31.76761791072499
way,1013619120,fast_food,,Popeyes,-106.33801031103869,31.7717128563713
way,1013619122,fast_food,,Domino's,-106.34856063410285,31.771947382583324
way,1013619124,fuel,,Circle K,-106.34918761252621,31.77073872294215
way,1013619125,fast_food,,Papa Eric's,-106.34847952512023,31.76996200658673
way,1013619126,fast_food,,The Sandwich Shop,-106.34796408349463,31.77003430944296
way,1013620241,restaurant,,Kee's Teriyaki & Sushi,-106.28646124970882,31.766843549126513
way,1013620243,restaurant,,Wing Daddy's,-106.2724551875251,31.76118030850951
way,1013620244,restaurant,,Flores Meat Market & Restaurant,-106.27670426583232,31.7540331366294
way,1013620821,ice_cream,,Bahama Bucks,-106.27989397814927,31.749910315709176
way,1013620822,restaurant,,Red Wasabi,-106.27999966675335,31.749980886752617
way,1013623671,restaurant,,Urban Gyros,-106.28727112272243,31.742443112963976
way,1014212903,parking,,,-106.37530572708567,31.75595889048372
way,1015065209,restaurant,,Boston Pizza,-106.52359952735385,31.809043740008182
way,1015737767,parking,,,-106.25863394390474,31.7932069866404
way,1015747792,parking,,,-106.25644304457312,31.793690854151045
relation,3350830,parking,,,-106.4561662059754,31.767789097996236
relation,3783636,parking,,,-106.40395448919519,31.936462209776966
relation,5313128,parking,,,-106.42973374614648,31.77293197567607
relation,5456359,parking,,,-106.51424767809567,31.813765794110466
relation,7763934,parking,,,-106.40034712649003,31.816564709703957
relation,8050429,parking,,,-106.39441247344709,31.792973473093895
relation,8608445,parking,,,-106.31845005667618,31.76554289482568
relation,11763206,parking,,,-106.41156461550005,31.865676425843272
relation,12689183,parking,,,-106.55873730194268,31.862236136783427
relation,13599528,parking,,,-106.25640771244942,31.793028921393322
