WORKORDERID,ACTUALSTARTDATE,ACTUALFINISHDATE,UNITSACCOMP,WOXCOORDINATE,WOYCOORDINATE
450073,2/18/2014  12:00:00 AM,2/18/2014  12:00:00 AM,86,384080,10660536
455106,3/27/2014  12:00:00 AM,3/27/2014  12:00:00 AM,453,362324,10695456
455133,3/31/2014  12:00:00 AM,3/31/2014  12:00:00 AM,275,403896,10701404
455192,3/31/2014  12:00:00 AM,3/31/2014  12:00:00 AM,222,428219,10649427
455206,3/31/2014  12:00:00 AM,3/31/2014  12:00:00 AM,168,432562,10659139
455223,3/27/2014  12:00:00 AM,3/27/2014  12:00:00 AM,167,437032,10653807
455418,3/31/2014  12:00:00 AM,3/31/2014  12:00:00 AM,385,372644,10674615
455495,4/1/2014  12:00:00 AM,4/1/2014  12:00:00 AM,260,396096,10686548
455531,4/1/2014  12:00:00 AM,4/1/2014  12:00:00 AM,100,400572,10680730
455541,4/1/2014  12:00:00 AM,4/1/2014  12:00:00 AM,349,420999,10642234
455612,4/1/2014  12:00:00 AM,4/1/2014  12:00:00 AM,149,429071,10647934
459651,4/24/2014  12:00:00 AM,4/24/2014  12:00:00 AM,210,439445,10646632
459695,4/23/2014  12:00:00 AM,4/23/2014  12:00:00 AM,283,427619,10644004
459738,4/24/2014  12:00:00 AM,4/24/2014  12:00:00 AM,256,434875,10636915
515438,6/9/2015  12:00:00 AM,6/9/2015  12:00:00 AM,1,428559,10644130
515439,6/9/2015  12:00:00 AM,6/9/2015  12:00:00 AM,1,421721,10638444
515440,6/9/2015  12:00:00 AM,6/9/2015  12:00:00 AM,2,421721,10638444
515441,6/9/2015  12:00:00 AM,6/9/2015  12:00:00 AM,2,421721,10638444
515446,6/29/2015  12:00:00 AM,6/29/2015  11:05:00 AM,235,428885,10662386
515456,6/29/2015  12:00:00 AM,6/29/2015  11:50:00 AM,36,419215,10664907
515469,6/29/2015  12:00:00 AM,6/29/2015  1:53:00 PM,20,429240,10662208
515515,6/17/2015  12:00:00 AM,6/17/2015  12:00:00 AM,83,431237,10656254
515516,6/17/2015  12:00:00 AM,6/17/2015  12:00:00 AM,40,431237,10656254
515517,6/17/2015  12:00:00 AM,6/17/2015  12:00:00 AM,127,440109,10654754
515518,6/17/2015  12:00:00 AM,6/17/2015  12:00:00 AM,49,435879,10656195
515528,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,12,354935,10692479
515529,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,36,355698,10692158
515530,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,44,355698,10692158
515531,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,1,355698,10692158
515532,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,4,354935,10692479
515533,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,12,347421,10693331
515534,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,50,382222,10663806
515535,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,82,382222,10663806
515557,6/30/2015  12:00:00 AM,6/30/2015  8:05:00 AM,63,428323,10662665
515585,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,561,374060,10696910
515592,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,9,356643,10696171
515595,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,25,356643,10696171
515597,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,35,358236,10686251
515598,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,25,358236,10686251
515599,6/30/2015  12:00:00 AM,6/30/2015  9:20:00 AM,80,428456,10663154
515615,6/19/2015  12:00:00 AM,6/19/2015  12:00:00 AM,21,398123,10670406
515619,6/19/2015  12:00:00 AM,6/19/2015  12:00:00 AM,64,393019,10678175
515620,6/19/2015  12:00:00 AM,6/19/2015  12:00:00 AM,55,389634,10661797
515623,6/19/2015  12:00:00 AM,6/19/2015  12:00:00 AM,102,393019,10678175
515635,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,60,382313,10663669
515638,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,32,383886,10659262
515640,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,18,380330,10665126
515642,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,16,380330,10665126
515643,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,30,380849,10666679
515646,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,6,380474,10666649
515647,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,16,380474,10666649
515649,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,30,379936,10666528
515650,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,8,379936,10666528
515652,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,14,379936,10666528
515655,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,4,379659,10666448
515657,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,14,380094,10666784
515661,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,20,380176,10669504
515662,6/26/2015  12:00:00 AM,6/26/2015  12:00:00 AM,32,380706,10669398
515668,6/30/2015  12:00:00 AM,6/30/2015  11:13:00 AM,50,427278,10659612
515677,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,132,358236,10686251
515678,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,99,358236,10686251
515679,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,42,358236,10686251
515681,6/30/2015  12:00:00 AM,6/30/2015  12:05:00 PM,168,443432,10645429
515682,6/30/2015  12:00:00 AM,6/30/2015  12:20:00 PM,77,427278,10659612
515683,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,42,358236,10686251
515684,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,70,358236,10686251
515685,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,126,358236,10686251
515692,6/18/2015  12:00:00 AM,6/18/2015  12:00:00 AM,132,446087,10658287
515693,6/18/2015  12:00:00 AM,6/18/2015  12:00:00 AM,104,445673,10659151
515696,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,50,369843,10683535
515697,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,45,369843,10683535
515699,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,10,368420,10682864
515702,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,16,408544,10691354
515703,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,25,371315,10683240
515705,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,10,371576,10683190
515706,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,28,371056,10683313
515707,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,20,410619,10706922
515709,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,11,369843,10683535
515710,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,8,409903,10707421
515711,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,40,368420,10682864
515714,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,36,368420,10682864
515717,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,15,403762,10719230
516310,7/7/2015  12:00:00 AM,7/7/2015  11:00:00 AM,40,442201,10650530
516335,7/7/2015  12:00:00 AM,7/7/2015  12:29:00 PM,261,435171,10659558
516336,7/7/2015  12:00:00 AM,7/7/2015  12:06:00 PM,40,443486,10650353
516365,6/24/2015  12:00:00 AM,6/24/2015  12:00:00 AM,150,426606,10632953
516367,6/24/2015  12:00:00 AM,6/24/2015  12:00:00 AM,150,426606,10632953
516375,6/24/2015  12:00:00 AM,6/24/2015  12:00:00 AM,20,431732,10628298
516377,6/24/2015  12:00:00 AM,6/24/2015  12:00:00 AM,9,431999,10627890
516379,6/24/2015  12:00:00 AM,6/24/2015  12:00:00 AM,6,427548,10633080
516387,7/7/2015  12:00:00 AM,7/7/2015  2:20:00 PM,28,434698,10653558
516422,7/7/2015  12:00:00 AM,7/7/2015  3:00:00 PM,30,443625,10655239
516426,7/1/2015  12:00:00 AM,7/1/2015  12:00:00 AM,64,390917,10667861
516428,7/1/2015  12:00:00 AM,7/1/2015  12:00:00 AM,124,401794,10669592
516431,7/1/2015  12:00:00 AM,7/1/2015  12:00:00 AM,49,393019,10678175
516439,7/7/2015  12:00:00 AM,7/7/2015  3:34:00 PM,15,432479,10656197
516454,7/8/2015  12:00:00 AM,7/8/2015  5:14:00 AM,70,431237,10661208
516478,7/8/2015  12:00:00 AM,7/8/2015  7:38:00 AM,24,416230,10665104
516494,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,196,441881,10629786
516496,6/25/2015  12:00:00 AM,6/25/2015  12:00:00 AM,64,442156,10629916
516512,7/7/2015  12:00:00 AM,7/7/2015  12:00:00 AM,100,417936,10738071
516514,7/7/2015  12:00:00 AM,7/7/2015  12:00:00 AM,108,417936,10738071
516515,7/7/2015  12:00:00 AM,7/7/2015  12:00:00 AM,156,417936,10738071
516525,7/8/2015  12:00:00 AM,7/8/2015  9:29:00 AM,120,425877,10660371
516553,7/6/2015  12:00:00 AM,7/6/2015  12:00:00 AM,56,393019,10678175
516555,7/6/2015  12:00:00 AM,7/6/2015  12:00:00 AM,102,395151,10659954
516556,7/6/2015  12:00:00 AM,7/6/2015  12:00:00 AM,40,395151,10659954
516557,7/6/2015  12:00:00 AM,7/6/2015  12:00:00 AM,10,395151,10659954
516560,7/8/2015  12:00:00 AM,7/8/2015  10:39:00 AM,32,434970,10659977
516583,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,119,420989,10655975
516585,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,6,421129,10643809
516586,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,4,421129,10643809
516587,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,6,421169,10644091
516589,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,21,421169,10644091
516592,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,16,421114,10644672
516595,7/8/2015  12:00:00 AM,7/8/2015  11:35:00 AM,51,440585,10659966
516601,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,4,423858,10652710
516602,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,10,423858,10652710
516603,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,4,423858,10652710
516604,6/29/2015  12:00:00 AM,6/29/2015  12:00:00 AM,3,423858,10652710
516631,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,12,425269,10648818
516632,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,15,422685,10649672
516634,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,6,423858,10652710
516636,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,17,423872,10653409
516637,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,3,424156,10653402
516639,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,5,424014,10653719
516640,6/30/2015  12:00:00 AM,6/30/2015  12:00:00 AM,8,424312,10653708
519105,7/28/2015  12:00:00 AM,7/28/2015  12:00:00 AM,42,436197,10660912
519135,7/28/2015  12:00:00 AM,7/28/2015  3:15:00 PM,88,437412,10647476
519656,7/30/2015  12:00:00 AM,7/30/2015  9:00:00 AM,4,435967,10635245
519667,7/30/2015  12:00:00 AM,7/30/2015  9:18:00 AM,2,435967,10635245
519684,7/30/2015  12:00:00 AM,7/30/2015  9:10:00 AM,4,435967,10635245
519698,7/30/2015  12:00:00 AM,7/30/2015  9:30:00 AM,11,435967,10635245
519703,7/30/2015  12:00:00 AM,7/30/2015  10:00:00 AM,2,431938,10630655
519711,7/30/2015  12:00:00 AM,7/30/2015  10:20:00 AM,2,428785,10629695
519713,8/3/2015  12:00:00 AM,8/3/2015  3:30:00 PM,131,430875,10664056
519717,7/30/2015  12:00:00 AM,7/30/2015  11:10:00 AM,15,428928,10628754
519720,7/30/2015  12:00:00 AM,7/30/2015  8:20:00 AM,11,423736,10639977
519724,7/30/2015  12:00:00 AM,7/30/2015  11:30:00 AM,7,428960,10631213
519730,7/30/2015  12:00:00 AM,7/30/2015  11:40:00 AM,3,428960,10631213
519731,7/30/2015  12:00:00 AM,7/30/2015  8:35:00 AM,2,422324,10639688
519735,7/30/2015  12:00:00 AM,7/30/2015  1:30:00 PM,8,428960,10631213
519737,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,15,375725,10677152
519739,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,83,375725,10677152
519741,7/29/2015  12:00:00 AM,7/29/2015  12:00:00 AM,18,374242,10683240
519742,7/29/2015  12:00:00 AM,7/29/2015  12:00:00 AM,24,374242,10683240
519743,7/29/2015  12:00:00 AM,7/29/2015  12:00:00 AM,15,383747,10660953
519744,7/29/2015  12:00:00 AM,7/29/2015  12:00:00 AM,99,386197,10654030
519746,7/24/2015  12:00:00 AM,7/24/2015  12:00:00 AM,225,389656,10661933
519748,7/24/2015  12:00:00 AM,7/24/2015  12:00:00 AM,14,395987,10663095
512485,6/3/2015  12:00:00 AM,6/3/2015  12:00:00 AM,91,364311,10691349
512486,6/3/2015  12:00:00 AM,6/3/2015  12:00:00 AM,25,379921,10674991
512487,6/3/2015  12:00:00 AM,6/3/2015  12:00:00 AM,20,378876,10675051
512503,6/8/2015  12:00:00 AM,6/8/2015  12:00:00 AM,63,414980,10707978
512505,6/8/2015  12:00:00 AM,6/8/2015  12:00:00 AM,72,403451,10694861
512506,6/8/2015  12:00:00 AM,6/8/2015  12:00:00 AM,100,403132,10694871
512508,6/8/2015  12:00:00 AM,6/8/2015  12:00:00 AM,49,405482,10698281
512512,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,3,388220,10661965
512521,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,99,370801,10694370
512532,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,3,364553,10690490
512534,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,7,364553,10690490
512537,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,112,364844,10690474
512556,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,50,385728,10656526
512559,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,50,385728,10656526
512561,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,50,385728,10656526
512566,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,50,385728,10656526
512567,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,50,385728,10656526
512568,6/4/2015  12:00:00 AM,6/4/2015  12:00:00 AM,71,385728,10656526
516923,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,32,438819,10652696
516927,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,60,438819,10652696
516989,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,42,439498,10652589
516994,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,50,417257,10663436
517027,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,36,435978,10651524
517050,7/13/2015  12:00:00 AM,7/13/2015  3:00:00 PM,21,439520,10651158
517850,7/6/2015  12:00:00 AM,7/6/2015  12:00:00 AM,25,413871,10667257
517893,7/17/2015  12:00:00 AM,7/17/2015  5:36:00 AM,50,437023,10651797
517894,7/17/2015  12:00:00 AM,7/17/2015  6:35:00 AM,73,437072,10652841
517895,7/17/2015  12:00:00 AM,7/17/2015  9:11:00 AM,158,438230,10646863
517896,7/17/2015  12:00:00 AM,7/17/2015  10:00:00 AM,42,440135,10646777
517897,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 PM,584,445880,10640520
517898,7/17/2015  12:00:00 AM,7/17/2015  12:44:00 PM,16,445880,10640520
517899,7/17/2015  12:00:00 AM,7/17/2015  1:07:00 PM,225,441212,10651008
517901,7/16/2015  12:00:00 AM,7/16/2015  12:00:00 AM,191,435331,10736629
517902,7/16/2015  12:00:00 AM,7/16/2015  12:00:00 AM,144,407786,10696218
517906,7/16/2015  12:00:00 AM,7/16/2015  12:00:00 AM,120,407786,10696218
517908,7/16/2015  12:00:00 AM,7/16/2015  12:00:00 AM,"5,280.00",400065,10695837
517912,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,40,411572,10694899
517916,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,6,406323,10695261
517917,7/15/2015  12:00:00 AM,7/15/2015  12:00:00 AM,98,407294,10662167
517919,7/15/2015  12:00:00 AM,7/15/2015  12:00:00 AM,35,401302,10655502
517920,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,25,408038,10691846
517921,7/15/2015  12:00:00 AM,7/15/2015  12:00:00 AM,39,402559,10657719
517922,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,20,408038,10691846
517924,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,8,408428,10691986
517925,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,9,408420,10693506
517926,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,12,408420,10693506
517927,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,20,408428,10691986
517929,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,4,408440,10692291
517930,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,9,408420,10693506
517932,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,106,405599,10709278
517934,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,66,405572,10709284
517937,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,48,406110,10709517
517939,7/17/2015  12:00:00 AM,7/17/2015  12:00:00 AM,74,406110,10709517
517958,7/20/2015  12:00:00 AM,7/20/2015  8:42:00 AM,56,448077,10661491
517970,7/20/2015  12:00:00 AM,7/20/2015  9:43:00 AM,54,447364,10649386
517976,7/20/2015  12:00:00 AM,7/20/2015  9:56:00 AM,82,446843,10662023
517988,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,84,365551,10695804
517991,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,52,365551,10695804
517992,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,70,365551,10695804
517994,7/20/2015  12:00:00 AM,7/20/2015  10:24:00 AM,70,447462,10649822
517995,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,32,365551,10695804
517998,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,40,365551,10695804
518000,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,20,365551,10695804
518002,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,180,426661,10633186
518003,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,16,365090,10696087
518004,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,15,365551,10695804
518006,7/14/2015  12:00:00 AM,7/14/2015  12:00:00 AM,20,365551,10695804
518007,7/13/2015  12:00:00 AM,7/13/2015  12:00:00 AM,102,412255,10651790
530219,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,6,428156,10660864
530220,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,2,428316,10660343
530222,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,4,448776,10652229
530223,10/22/2015  12:00:00 AM,10/22/2015  10:56:00 AM,116,443248,10648436
530224,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,2,441945,10651056
530225,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,8,441945,10651056
530227,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,6,441945,10651056
530228,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,4,418562,10663440
530229,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,4,418578,10663350
530230,10/7/2015  12:00:00 AM,10/7/2015  12:00:00 AM,19,418760,10663325
530244,10/22/2015  12:00:00 AM,10/22/2015  11:35:00 AM,52,443814,10648286
530246,10/22/2015  12:00:00 AM,10/22/2015  11:30:00 AM,70,403282,10663171
530253,10/22/2015  12:00:00 AM,10/22/2015  11:50:00 AM,47,428883,10646631
530256,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,82,389600,10659908
530263,10/22/2015  12:00:00 AM,10/22/2015  1:10:00 PM,157,448339,10652555
530287,10/22/2015  12:00:00 AM,10/22/2015  3:30:00 PM,126,360070,10710275
530315,10/22/2015  12:00:00 AM,10/22/2015  2:40:00 PM,48,424691,10638994
530317,10/22/2015  12:00:00 AM,10/22/2015  2:35:00 PM,81,403479,10658739
530319,10/22/2015  12:00:00 AM,10/22/2015  2:29:00 PM,80,389600,10659908
530335,10/22/2015  12:00:00 AM,10/22/2015  3:10:00 PM,36,403479,10658739
530336,10/22/2015  12:00:00 AM,10/22/2015  3:30:00 PM,840,420420,10656838
530344,10/22/2015  12:00:00 AM,10/22/2015  11:00:00 AM,0,419425,10652624
530346,10/22/2015  12:00:00 AM,10/22/2015  10:20:00 PM,56,365642,10691186
530347,10/22/2015  12:00:00 AM,10/22/2015  3:45:00 PM,38,434782,10621680
530349,10/22/2015  12:00:00 AM,10/22/2015  11:55:00 AM,71,365642,10691186
530356,10/22/2015  12:00:00 AM,10/22/2015  4:03:00 PM,99,380147,10667287
530370,10/23/2015  12:00:00 AM,10/23/2015  5:20:00 AM,63,446104,10644627
530371,10/23/2015  12:00:00 AM,10/23/2015  5:40:00 AM,30,448148,10642799
530372,10/23/2015  12:00:00 AM,10/23/2015  5:40:00 AM,126,431550,10651900
530373,10/23/2015  12:00:00 AM,10/23/2015  6:06:00 AM,28,448935,10642190
530374,10/23/2015  12:00:00 AM,10/23/2015  7:00:00 AM,61,445403,10643692
530375,10/23/2015  12:00:00 AM,10/23/2015  7:10:00 AM,76,434278,10650395
530379,10/23/2015  12:00:00 AM,10/23/2015  8:32:00 AM,143,445403,10643692
530381,10/23/2015  12:00:00 AM,10/23/2015  8:50:00 AM,107,445570,10661624
530382,10/23/2015  12:00:00 AM,10/23/2015  8:57:00 AM,27,444885,10644083
530383,10/23/2015  12:00:00 AM,10/23/2015  9:40:00 AM,60,447408,10661595
530388,10/23/2015  12:00:00 AM,10/23/2015  11:04:00 AM,70,445403,10643692
530389,10/23/2015  12:00:00 AM,10/23/2015  11:30:00 AM,24,445403,10643692
530391,10/23/2015  12:00:00 AM,10/23/2015  12:00:00 PM,200,360498,10682766
530392,10/23/2015  12:00:00 AM,10/23/2015  11:40:00 AM,166,403282,10663171
530393,10/23/2015  12:00:00 AM,10/23/2015  11:55:00 AM,28,449042,10645801
530394,10/23/2015  12:00:00 AM,10/23/2015  12:00:00 PM,66,447107,10661608
530396,10/23/2015  12:00:00 AM,10/23/2015  12:35:00 PM,25,451154,10645775
530399,10/23/2015  12:00:00 AM,10/23/2015  12:00:00 AM,424,385544,10656591
530401,10/23/2015  12:00:00 AM,10/23/2015  2:15:00 PM,198,346841,10696982
530402,10/23/2015  12:00:00 AM,10/23/2015  2:31:00 PM,30,386678,10654144
530403,10/23/2015  12:00:00 AM,10/23/2015  4:10:00 PM,108,362864,10678798
530404,10/23/2015  12:00:00 AM,10/23/2015  3:30:00 PM,68,403282,10663171
530406,10/23/2015  12:00:00 AM,10/23/2015  1:30:00 AM,381,419481,10652811
530447,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,13,399863,10681573
530450,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,89,397973,10682297
530455,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,92,397673,10681315
530456,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,14,402427,10680303
530459,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,4,412853,10709910
530466,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,8,420613,10715413
530468,10/26/2015  12:00:00 AM,10/26/2015  9:45:00 AM,96,444234,10649102
530474,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,60,418632,10714859
530476,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,80,419053,10716239
530480,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,4,421419,10714050
530481,10/22/2015  12:00:00 AM,10/22/2015  12:00:00 AM,9,421093,10713654
530484,10/26/2015  12:00:00 AM,10/26/2015  10:29:00 AM,78,444234,10649102
530493,10/26/2015  12:00:00 AM,10/26/2015  10:30:00 AM,78,431047,10653551
530500,10/26/2015  12:00:00 AM,10/26/2015  10:45:00 AM,117,430098,10642358
530506,10/26/2015  12:00:00 AM,10/26/2015  10:50:00 AM,4,431558,10652073
530508,10/26/2015  12:00:00 AM,10/26/2015  10:00:00 AM,35,414182,10699962
530515,10/26/2015  12:00:00 AM,10/26/2015  11:00:00 AM,30,412293,10697515
530524,10/26/2015  12:00:00 AM,10/26/2015  9:10:00 AM,80,391055,10666200
530534,10/26/2015  12:00:00 AM,10/26/2015  11:40:00 AM,120,444234,10649102
504853,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,134,440422,10653470
504855,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,77,431999,10657965
504856,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,65,432810,10657928
504885,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,1,423966,10636704
504888,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,24,429353,10628317
504890,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,40,429360,10628902
504892,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,16,429230,10628463
504893,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,64,429230,10628463
504894,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,12,429353,10628317
504896,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,50,431757,10630252
504899,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,24,427647,10644388
504901,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,5,426512,10652354
504902,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,3,426512,10652354
504903,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,3,426512,10652354
504905,4/1/2015  12:00:00 AM,4/1/2015  12:00:00 AM,14,426819,10645236
504909,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,21,436421,10643706
504911,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,63,436222,10643424
504912,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,52,436222,10643424
504913,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,126,436222,10643424
504914,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,21,435731,10642184
504916,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,12,435180,10640588
504917,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,50,433931,10636184
504919,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,55,432218,10628771
504920,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,63,434143,10636422
504923,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,1,433320,10635238
504924,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,51,429230,10628463
504927,4/7/2015  12:00:00 AM,4/7/2015  12:00:00 AM,16,429355,10629173
